Restaurant ID,Restaurant Name ID,Country Code,City ID,Address ID,Locality ID,Locality Verbose ID,Longitude,Latitude,Cuisines,Average Cost for two,Currency ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating Color ID,Rating Text ID,Votes,Sales (in USD)
303723,5714,1,5,3232,73,1026,77.212447,28.5491821,Cafe,1100,1,1,1,0,0,3,3.6,3,6,260,226
305640,5716,1,5,5105,73,1026,77.2166689,28.5477915,"North Indian, Continental, Salad",400,1,0,0,0,0,1,3.6,3,6,43,197
300969,5719,1,5,2696,73,1026,77.2151419,28.5497078,"Desserts, Bakery",600,1,0,0,0,0,2,3.7,3,6,40,307
311483,5715,1,5,5036,73,1026,77.2149622,28.5492425,"Cafe, Continental, Chinese, Italian",1200,1,1,1,0,0,3,3.8,3,6,177,462
9954,650,1,5,5248,14,1028,77.1580581,28.713419,"Fast Food, Burger",500,1,0,1,0,0,2,3.5,3,6,39,349
5271,5777,1,5,4977,14,1028,77.1618624,28.7035499,"Bakery, Desserts",200,1,0,0,0,0,1,3.5,3,6,51,202
2047,5778,1,5,5798,14,1028,77.1624465,28.7063371,"North Indian, Mughlai",600,1,0,1,0,0,2,3.7,3,6,195,311
300780,5780,1,5,6671,14,1028,77.1603347,28.7109248,"Desserts, Ice Cream",100,1,0,0,0,0,1,3.5,3,6,31,328
313171,2343,1,5,5480,14,1028,77.156722,28.715237,"Street Food, North Indian",200,1,0,1,0,0,1,3.5,3,6,31,145
301015,5779,1,5,6551,14,1028,77.157369,28.7058943,"Chinese, Fast Food",450,1,0,0,0,0,1,3.8,3,6,178,129
2054,5776,1,5,2540,14,1028,77.1624465,28.7063371,"North Indian, Chinese",400,1,0,0,0,0,1,3.5,3,6,79,251
18277024,5799,1,5,4299,1124,1029,77.2177468,28.6206678,Chinese,5000,1,1,0,0,0,4,3.7,3,6,65,249
18261160,5800,1,5,4299,1124,1029,77.2177468,28.6207574,"Seafood, Italian",5000,1,1,0,0,0,4,3.9,3,6,66,405
309702,839,1,28,923,32,1035,77.37019444,28.634175,"Burger, Desserts, Fast Food",600,1,0,1,0,0,2,3.6,3,6,252,336
8601,1065,1,28,915,32,1035,77.37023715,28.6339389,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,1,0,0,0,0,2,3.6,3,6,187,429
3900055,7164,1,23,8839,725,1036,0,0,"Japanese, American, North Indian, Fast Food",1000,1,0,0,0,0,4,3.5,3,6,83,260
18397469,1812,1,14,1567,776,1038,77.0987074,28.4662158,"Desserts, Ice Cream",200,1,0,0,0,0,1,3.6,3,6,28,250
18246202,7166,1,23,8847,600,1042,82.99169443,25.31834492,"Chinese, North Indian",0,1,0,0,0,0,1,3.5,3,6,109,400
15777,2137,1,48,2157,576,1044,75.82680825,30.90287228,"European, Chinese",1600,1,0,0,0,0,3,3.8,3,6,53,179
2800418,7180,1,47,8857,1072,1047,0,0,"Cafe, North Indian, Chinese",400,1,0,0,0,0,2,3.7,3,6,85,235
304192,1832,1,14,1133,54,1059,77.0443479,28.4058584,"Cafe, Bakery, Desserts",500,1,0,1,0,0,2,3.5,3,6,84,156
18261309,1831,1,14,1083,54,1059,77.04214934,28.41385572,"Healthy Food, Continental, North Indian, Salad",200,1,0,1,0,0,1,3.5,3,6,30,176
18180062,1415,1,14,1355,54,1059,77.041071,28.415066,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,1,0,1,0,0,2,3.9,3,6,101,229
303174,1839,1,14,1890,54,1059,77.0365475,28.4274393,"Bakery, Desserts, North Indian, Bengali, South Indian",300,1,0,0,0,0,1,3.5,3,6,37,315
18365865,1834,1,14,1328,54,1059,77.033013,28.4255696,"Chinese, Asian",400,1,0,1,0,0,1,3.9,3,6,22,424
18303696,1838,1,14,1821,54,1059,77.03833256,28.41864781,"North Indian, Mughlai, Chinese",950,1,0,1,0,0,2,3.5,3,6,39,351
18322684,1830,1,14,959,54,1059,77.0447078,28.4060723,Italian,750,1,1,1,0,0,2,3.7,3,6,30,281
312684,1158,1,14,1787,54,1059,77.0449776,28.4060983,Cafe,700,1,0,0,0,0,2,3.7,3,6,51,145
17977749,1228,1,14,1736,54,1059,77.042099,28.4120086,Biryani,500,1,0,0,0,0,2,3.6,3,6,35,216
18368007,1836,1,14,1524,54,1059,77.0489356,28.4120391,"North Indian, Chinese, Fast Food",500,1,0,0,0,0,2,3.5,3,6,26,324
18381235,1833,1,14,1102,54,1059,77.058018,28.434541,"Pizza, Italian",1250,1,0,1,0,0,3,3.7,3,6,21,486
18282037,1291,1,14,1102,54,1059,0,0,"Healthy Food, North Indian",300,1,0,0,0,0,1,3.6,3,6,57,456
18383504,1837,1,14,1665,54,1059,77.0432685,28.4133766,"North Indian, Continental",1600,1,1,0,0,0,3,3.7,3,6,28,255
18415385,1835,1,14,1338,54,1059,77.0413794,28.4069177,Asian,1100,1,1,0,0,0,3,3.9,3,6,28,377
9095,5810,1,5,3026,667,1064,77.2197229,28.5695952,"Street Food, Beverages",150,1,0,0,0,0,1,3.9,3,6,357,428
305763,5811,1,5,3719,667,1064,77.221205,28.5723805,"North Indian, Italian, Fast Food",900,1,0,1,0,0,2,3.5,3,6,174,476
305684,5828,1,5,2522,316,1065,77.219739,28.566755,"Bakery, Desserts",350,1,0,1,0,0,1,3.8,3,6,68,118
18352214,5834,1,5,5176,316,1065,77.2201272,28.5677962,"North Indian, Chinese, Mughlai",900,1,0,0,0,0,2,3.5,3,6,40,480
743,5831,1,5,3711,316,1065,77.2199924,28.5680075,"Chinese, Japanese",1100,1,0,0,0,0,3,3.5,3,6,273,162
302503,5830,1,5,3363,316,1065,77.2193637,28.5681269,Ice Cream,100,1,0,0,0,0,1,3.6,3,6,29,476
2250,5833,1,5,4399,316,1065,77.2192738,28.567939,North Indian,450,1,0,1,0,0,1,3.5,3,6,104,166
1675,1813,1,5,6029,316,1065,77.21900079,28.56776639,"North Indian, Mughlai",650,1,0,0,0,0,2,3.6,3,6,215,427
192,650,1,5,5250,316,1065,77.2191601,28.5684461,"Fast Food, Burger",500,1,0,1,0,0,2,3.6,3,6,167,405
483,5835,1,5,5250,316,1065,77.2195433,28.5682336,"North Indian, Mughlai, Chinese",1500,1,1,1,0,0,3,3.6,3,6,177,379
7759,5829,1,5,3265,316,1065,77.221205,28.5677197,"Bakery, Fast Food",250,1,0,0,0,0,1,3.8,3,6,160,340
677,3534,1,5,3265,316,1065,77.2212499,28.5675895,Chinese,500,1,0,0,0,0,2,3.6,3,6,87,323
18451269,5836,1,5,7171,316,1065,0,0,"Asian, Chinese, Thai, Malaysian, Indonesian, Burmese",1000,1,0,1,0,0,3,3.8,3,6,24,499
305826,1061,1,5,3652,316,1065,77.2196331,28.5680629,Cafe,600,1,0,0,0,0,2,3.8,3,6,68,496
18345751,5832,1,5,3860,316,1065,0,0,"Biryani, Mughlai, Bengali, North Indian",800,1,0,1,0,0,2,3.7,3,6,89,320
18245284,5844,1,5,2336,181,1068,77.21947454,28.52748139,"Continental, Italian, North Indian",1200,1,1,0,0,0,3,3.6,3,6,217,134
308175,1158,1,5,6684,392,1069,77.20384263,28.68091678,Cafe,700,1,0,0,0,0,2,3.7,3,6,147,244
18276343,5846,1,5,5109,392,1069,77.20383894,28.68082913,Chinese,500,1,0,1,0,0,2,3.6,3,6,22,147
311068,2932,1,5,5112,392,1069,77.20394421,28.68088884,Desserts,450,1,0,1,0,0,1,3.8,3,6,72,250
550,1065,1,2,7828,157,1071,77.341214,28.5861409,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,1,0,0,0,0,2,3.6,3,6,301,463
303152,7021,1,2,7946,157,1071,77.341371,28.5862391,"North Indian, Chinese, Mediterranean, Asian, Continental",1300,1,0,0,0,0,3,3.9,3,6,1088,343
6506206,7099,1,13,8530,658,1073,73.785901,18.59348149,"North Indian, Mediterranean, Chinese",2100,1,1,1,0,0,4,3.6,3,6,1566,418
2700049,593,1,27,8562,1131,1074,85.3172,23.33301667,Pizza,700,1,0,0,0,0,2,3.5,3,6,66,454
18343124,7068,1,12,8445,461,1075,85.1154613,25.61552768,"North Indian, Chinese",700,1,0,0,0,0,2,3.5,3,6,45,163
308628,5900,1,5,5686,249,1083,77.2426044,28.5992226,"Bakery, Fast Food",700,1,0,0,0,0,2,3.6,3,6,44,448
3403,5899,1,5,2820,249,1083,77.241099,28.6014758,"Continental, European",2200,1,1,0,0,0,4,3.6,3,6,127,396
2902,3390,1,5,4756,249,1083,77.2406505,28.6023444,North Indian,550,1,0,0,0,0,2,3.7,3,6,286,427
3900238,7167,1,23,8845,379,1084,0,0,"Chinese, North Indian",700,1,0,0,0,0,3,3.5,3,6,57,182
18355106,1856,1,14,999,671,1086,77.0868749,28.4625024,Lebanese,450,1,0,1,0,0,1,3.8,3,6,158,308
306401,1858,1,14,1644,671,1086,77.0868501,28.4625094,"North Indian, Mughlai",800,1,0,1,0,0,2,3.5,3,6,118,449
3538,897,1,14,1372,671,1086,77.08695229,28.46246192,"Ice Cream, Desserts",400,1,0,1,0,0,1,3.6,3,6,115,267
308274,844,1,14,1374,671,1086,77.0869794,28.4624121,"Ice Cream, Desserts",400,1,0,1,0,0,1,3.7,3,6,92,124
18420450,1857,1,14,1457,671,1086,77.0869794,28.4626811,"Bakery, Desserts, Fast Food",300,1,0,1,0,0,1,3.9,3,6,94,136
9290,1196,1,14,1920,671,1086,77.0871567,28.4625963,"Chinese, Thai",800,1,1,1,0,0,2,3.6,3,6,321,277
18257542,1859,1,14,1817,671,1086,77.087339,28.4624466,"North Indian, Street Food",300,1,0,1,0,0,1,3.8,3,6,48,458
308578,5363,1,2,8045,111,1087,77.3648332,28.5971027,"Bakery, Desserts, Fast Food, North Indian",450,1,0,1,0,0,1,3.5,3,6,105,372
18322661,1876,1,14,1570,142,1090,77.0747614,28.4710018,Bakery,300,1,0,0,0,0,1,3.7,3,6,50,324
18354631,1872,1,14,1141,142,1090,77.0794255,28.4504791,Fast Food,300,1,0,1,0,0,1,3.7,3,6,65,390
18265365,1874,1,14,1362,142,1090,77.0789759,28.4647809,"Cafe, Fast Food",250,1,0,1,0,0,1,3.7,3,6,58,147
18363405,1875,1,14,1452,142,1090,77.0791557,28.4605845,"South Indian, Desserts, Beverages",200,1,0,1,0,0,1,3.7,3,6,25,106
18157408,1878,1,14,1590,142,1090,77.0853157,28.4543176,North Indian,150,1,0,0,0,0,1,3.5,3,6,26,118
18365890,1113,1,14,1047,142,1090,77.0787061,28.4609895,Biryani,600,1,0,1,0,0,2,3.7,3,6,49,208
18261725,1877,1,14,1047,142,1090,77.0847227,28.4592935,"Mughlai, Biryani",600,1,0,1,0,0,2,3.7,3,6,125,265
18429378,1634,1,14,1047,142,1090,77.0788503,28.4609696,"Pizza, Fast Food",500,1,0,1,0,0,2,3.7,3,6,23,274
18439519,1879,1,14,1047,142,1090,0,0,"Goan, American, Portuguese",600,1,0,0,0,0,2,3.8,3,6,23,494
18336214,1873,1,14,1281,142,1090,77.0843946,28.4602529,"North Indian, Mughlai, Chinese",550,1,0,1,0,0,2,3.7,3,6,52,111
18423890,1902,1,14,1930,767,1091,77.0794255,28.4608794,"North Indian, Mughlai",650,1,0,1,0,0,2,3.9,3,6,67,452
18360143,1901,1,14,1114,767,1091,77.0787061,28.4604516,"American, Fast Food",850,1,0,1,0,0,2,3.6,3,6,41,480
2300003,2068,1,49,2046,195,1092,80.31562778,26.48258056,"Chinese, North Indian, Continental",850,1,0,0,0,0,3,3.6,3,6,106,439
18381626,5913,1,5,2359,23,1097,77.1099433,28.6490845,"North Indian, Continental, Lebanese",1200,1,1,1,0,0,3,3.5,3,6,24,135
18454473,5916,1,5,5203,23,1097,77.11541,28.646011,"North Indian, Chinese",500,1,0,0,0,0,2,3.8,3,6,18,480
18355146,5915,1,5,4174,23,1097,77.1163525,28.6461897,North Indian,700,1,0,0,0,0,2,3.5,3,6,38,440
18425157,5914,1,5,2725,23,1097,77.116361,28.6461869,"North Indian, Chinese",1000,1,1,0,0,0,3,3.5,3,6,26,176
18365991,1113,1,5,2856,23,1097,77.1120493,28.6463347,Biryani,600,1,0,1,0,0,2,3.5,3,6,54,312
18432240,1634,1,5,2856,23,1097,77.1120139,28.6463561,"Pizza, Fast Food",500,1,0,1,0,0,2,3.5,3,6,12,239
2400009,659,1,58,94,484,1098,81.859682,25.457116,"South Indian, North Indian, Chinese, Continental",400,1,0,0,0,0,2,3.5,3,6,134,196
301422,5932,1,5,4620,1152,1099,77.2294235,28.6011707,Chinese,3200,1,1,0,0,0,4,3.7,3,6,147,171
4404,5933,1,5,4620,1152,1099,77.2294235,28.6011707,"Continental, North Indian, South Indian, Italian",2500,1,0,0,0,0,4,3.9,3,6,821,185
3400391,618,1,88,22,277,1100,0,0,"Cafe, Italian, Mexican, North Indian, Continental",0,1,0,0,0,0,1,3.9,3,6,98,408
3400016,619,1,88,31,277,1100,78.04725,27.15777222,"North Indian, Mughlai",900,1,0,0,0,0,3,3.7,3,6,175,389
3400350,617,1,88,21,277,1100,0,0,"North Indian, Chinese, Continental",1500,1,0,0,0,0,4,3.8,3,6,57,217
18216903,1058,1,5,3095,360,1105,77.1206821,28.6507962,"Burger, Fast Food",500,1,0,1,0,0,2,3.6,3,6,186,457
1079,593,1,5,5856,360,1105,77.1207398,28.6507574,"Italian, Pizza, Fast Food",1000,1,0,1,0,0,3,3.6,3,6,141,395
1898,5938,1,5,3270,1154,1111,77.1956478,28.5966943,"North Indian, Mughlai",3600,1,1,0,0,0,4,3.7,3,6,101,335
1900,5939,1,5,3270,1154,1111,77.1958724,28.5963125,North Indian,3700,1,1,0,0,0,4,3.6,3,6,100,300
2683,5942,1,5,2715,1158,1115,77.2169659,28.6001706,Continental,4100,1,0,0,0,0,4,3.5,3,6,42,269
2682,5943,1,5,2715,1158,1115,77.2168724,28.6001728,North Indian,4300,1,1,0,0,0,4,3.9,3,6,548,217
2674,5945,1,5,2715,1158,1115,77.2168839,28.6001694,"European, Continental",3600,1,1,0,0,0,4,3.7,3,6,139,327
2681,5944,1,5,4638,1158,1115,77.2168963,28.6001953,Chinese,5000,1,1,0,0,0,4,3.8,3,6,134,192
2684,5946,1,5,4638,1158,1115,77.2169297,28.6001541,"Bakery, Desserts",1000,1,0,0,0,0,3,3.7,3,6,65,413
4840,5949,1,5,3298,1163,1122,77.15246,28.538993,"North Indian, Continental, Asian",3200,1,1,0,0,0,4,3.6,3,6,97,444
308774,3766,1,2,8012,473,1123,77.3256447,28.5674287,"Mughlai, North Indian",600,1,0,1,0,0,2,3.6,3,6,179,306
302421,846,1,2,8176,473,1123,77.3261382,28.5680132,"South Indian, North Indian, Chinese",800,1,0,0,0,0,2,3.5,3,6,139,259
5689,7042,1,2,8251,473,1123,77.3261382,28.5680132,"North Indian, Rajasthani",1000,1,0,0,0,0,3,3.5,3,6,249,368
1244,598,1,2,8250,473,1123,77.3262056,28.5676834,"American, Tex-Mex",2500,1,1,1,0,0,4,3.5,3,6,1147,329
791,1061,1,2,7688,473,1123,77.3260709,28.5674465,Cafe,600,1,0,0,0,0,2,3.5,3,6,110,334
18133480,1058,1,2,7571,473,1123,77.3253081,28.5671503,"Burger, Fast Food",500,1,0,0,0,0,2,3.5,3,6,211,457
3251,7041,1,2,7571,473,1123,77.3255325,28.5672163,Chinese,1500,1,1,0,0,0,3,3.7,3,6,517,157
486,6614,1,2,7690,473,1123,77.3264748,28.5678881,"Chinese, Thai",1100,1,1,1,0,0,3,3.6,3,6,507,262
18208913,3609,1,2,7875,473,1123,77.3253509,28.5671054,Fast Food,150,1,0,0,0,0,1,3.5,3,6,37,270
7939,906,1,2,7516,473,1123,77.3254972,28.5672537,Ice Cream,300,1,0,0,0,0,1,3.5,3,6,41,422
394,593,1,2,8064,473,1123,77.3255133,28.5672492,"Italian, Pizza, Fast Food",1000,1,0,0,0,0,3,3.7,3,6,189,445
2724,5953,1,5,2327,1165,1125,77.218185,28.625443,"North Indian, Chinese, South Indian, Italian",6000,1,1,0,0,0,4,3.9,3,6,272,436
2728,5954,1,5,2327,1165,1125,77.218187,28.625445,North Indian,4000,1,1,0,0,0,4,3.7,3,6,59,287
2730,5955,1,5,2327,1165,1125,77.218187,28.625445,"Desserts, Bakery",900,1,0,0,0,0,2,3.8,3,6,45,368
2727,5956,1,5,2327,1165,1125,77.218187,28.625445,Italian,5000,1,1,0,0,0,4,3.7,3,6,104,123
2731,5957,1,5,2327,1165,1125,77.218187,28.625445,"European, Desserts",2500,1,1,0,0,0,4,3.6,3,6,57,465
9671,846,1,5,6476,35,1126,77.26870917,28.56165594,"South Indian, North Indian, Chinese",800,1,1,1,0,0,2,3.5,3,6,96,140
301524,5966,1,5,2332,1166,1127,77.227277,28.631407,Finger Food,3000,1,0,0,0,0,4,3.5,3,6,45,318
3910,5967,1,5,2332,1166,1127,77.22756944,28.63148611,"Continental, North Indian, Italian, Asian",5100,1,1,0,0,0,4,3.7,3,6,419,340
3027,5968,1,5,2332,1166,1127,77.22764019,28.63120891,"Mughlai, North Indian, South Indian",4500,1,1,0,0,0,4,3.9,3,6,265,294
4907,5969,1,5,2332,1166,1127,77.228133,28.6317423,Finger Food,5000,1,0,0,0,0,4,3.7,3,6,747,491
104,5970,1,5,2332,1166,1127,77.227277,28.631407,"Chinese, Seafood",4500,1,1,0,0,0,4,3.6,3,6,62,120
2300187,2070,1,49,2065,1167,1128,80.3481,26.47413333,"North Indian, Chinese",3000,1,0,0,0,0,4,3.9,3,6,113,241
300688,5971,1,5,3256,1169,1130,77.30317778,28.66113333,"North Indian, Italian",2700,1,1,0,0,0,4,3.9,3,6,186,292
300697,5972,1,5,3256,1169,1130,77.30317778,28.66113333,Finger Food,2650,1,1,0,0,0,4,3.6,3,6,48,162
300696,5973,1,5,3256,1169,1130,77.30317778,28.66113333,Thai,3500,1,1,0,0,0,4,3.6,3,6,42,431
4917,5975,1,5,4662,1170,1131,77.1889269,28.5794095,"North Indian, Mughlai",4000,1,1,0,0,0,4,3.9,3,6,241,477
4910,5976,1,5,4662,1170,1131,77.1889752,28.5793901,"French, Italian",5000,1,1,0,0,0,4,3.8,3,6,199,317
6812,5977,1,5,4662,1170,1131,77.1889651,28.5794009,"Japanese, Sushi",5500,1,1,0,0,0,4,3.9,3,6,178,363
4911,5978,1,5,4662,1170,1131,77.1885648,28.5802165,"Italian, Continental",3500,1,0,0,0,0,4,3.7,3,6,59,348
4915,5979,1,5,4662,1170,1131,77.1890039,28.5793611,"Cafe, Continental",2000,1,0,0,0,0,4,3.6,3,6,32,140
3283,5981,1,5,3960,1171,1132,77.238315,28.5921591,"North Indian, Continental, Italian",3000,1,1,0,0,0,4,3.8,3,6,185,220
3100017,659,1,3,2230,914,1137,74.84048333,12.87505833,"South Indian, North Indian, Chinese",500,1,0,0,0,0,2,3.7,3,6,175,321
2769,5984,1,5,2475,1175,1138,77.216002,28.628885,"Continental, Italian, Mediterranean",4500,1,1,0,0,0,4,3.8,3,6,773,431
2800042,7182,1,47,8870,1176,1139,83.33684,17.721182,"American, North Indian, Thai, Continental",1500,1,0,0,0,0,4,3.8,3,6,74,309
7496,1913,1,14,1560,1177,1140,77.0640466,28.4646001,"North Indian, Continental, Chinese",2500,1,1,0,0,0,4,3.6,3,6,94,303
3700387,7077,1,4,8515,1178,1141,79.8358,11.9331,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",1500,1,0,0,0,0,4,3.8,3,6,189,478
3700036,7078,1,4,8515,1178,1141,79.83575556,11.93315278,"North Indian, Seafood, South Indian, Italian",1500,1,0,0,0,0,4,3.8,3,6,192,350
2700036,7116,1,27,8552,1181,1142,85.39046389,23.39925,"North Indian, South Indian, Chinese",1500,1,0,0,0,0,3,3.5,3,6,67,152
312902,5987,1,5,2708,1182,1145,77.269656,28.561179,"Finger Food, Continental, Italian, Chinese",4400,1,0,0,0,0,4,3.6,3,6,90,141
5325,5988,1,5,2708,1182,1145,77.269618,28.561053,"Thai, Chinese, Japanese",2500,1,1,0,0,0,4,3.7,3,6,111,128
2688,5990,1,5,3972,1183,1146,77.2241405,28.6051689,Cafe,2500,1,0,0,0,0,4,3.8,3,6,79,429
2690,5991,1,5,3972,1183,1146,77.2241369,28.6051648,"North Indian, European, Continental",5000,1,0,0,0,0,4,3.9,3,6,696,211
3948,5992,1,5,3972,1183,1146,77.22273611,28.60440165,"Malaysian, Thai",4200,1,1,0,0,0,4,3.6,3,6,64,231
2694,5993,1,5,3972,1183,1146,77.2243039,28.6052532,"Japanese, Sushi",6000,1,1,0,0,0,4,3.9,3,6,183,321
18400770,5996,1,5,3290,1151,1147,77.1701408,28.5950782,"North Indian, European, Asian",2000,1,1,0,0,0,4,3.7,3,6,42,114
18376469,5997,1,5,3290,1151,1147,77.1702198,28.5948008,Asian,4000,1,1,0,0,0,4,3.5,3,6,24,145
313200,6004,1,5,2678,1185,1149,77.213191,28.5523566,"European, American",1600,1,1,0,0,0,3,3.8,3,6,637,321
131,6003,1,5,3572,1185,1149,77.2133902,28.5525438,"Chinese, Thai",1700,1,1,1,0,0,3,3.6,3,6,350,251
5042,1914,1,14,1317,1186,1151,77.0704322,28.476779,"Japanese, Chinese, Thai",3000,1,1,0,0,0,4,3.9,3,6,272,112
5044,1915,1,14,1317,1186,1151,77.0703873,28.4767298,Italian,3000,1,1,0,0,0,4,3.8,3,6,390,425
5046,1916,1,14,1317,1186,1151,77.0704322,28.476779,"North Indian, Asian",3000,1,1,0,0,0,4,3.9,3,6,394,207
310699,1918,1,14,1862,1187,1152,77.1427506,28.2393668,Continental,3000,1,0,0,0,0,4,3.7,3,6,45,460
2300009,2071,1,49,2064,182,1156,80.31865556,26.49095,"Chinese, Italian, Fast Food",1500,1,0,0,0,0,4,3.7,3,6,160,233
309695,6029,1,5,6200,182,1155,77.0925481,28.6409492,"North Indian, Fast Food, Mughlai",300,1,0,1,0,0,1,3.5,3,6,21,334
18241496,6028,1,5,5312,182,1155,77.098007,28.6342673,Street Food,150,1,0,0,0,0,1,3.5,3,6,17,202
2200132,675,1,42,105,629,1160,74.877666,31.625981,North Indian,500,1,0,0,0,0,2,3.8,3,6,276,121
2200043,673,1,42,100,629,1160,74.87461944,31.62394722,"North Indian, Fast Food",500,1,0,0,0,0,2,3.7,3,6,94,328
2200044,674,1,42,100,629,1160,74.87833333,31.62615278,"North Indian, Fast Food",500,1,0,0,0,0,2,3.5,3,6,461,448
2200236,676,1,42,104,629,1160,74.87957778,31.62261111,North Indian,400,1,0,0,0,0,2,3.8,3,6,71,454
2710,1920,1,14,1495,1191,1163,77.0867995,28.5022869,Japanese,3000,1,0,0,0,0,4,3.5,3,6,27,297
2600393,734,1,7,261,755,1165,0,0,"Italian, Mexican, Chinese",900,1,0,0,0,0,3,3.8,3,6,79,204
2600180,733,1,7,251,755,1165,77.401663,23.234631,South Indian,500,1,0,0,0,0,2,3.9,3,6,161,369
5438,4701,1,5,4885,1150,1166,77.25662515,28.52351906,"North Indian, Mughlai, Chinese, Bakery",800,1,0,0,0,0,2,3.7,3,6,281,206
18285736,1182,1,14,1526,1192,1169,77.0958365,28.4512929,"Bakery, Desserts, Fast Food",400,1,0,1,0,0,1,3.7,3,6,16,124
18291200,1921,1,14,1526,1192,1169,77.096912,28.45097366,"Japanese, Thai, Italian, Asian",2500,1,1,0,0,0,4,3.5,3,6,13,387
18291198,1922,1,14,1526,1192,1169,77.09688552,28.45104175,"Italian, Burger, Charcoal Grill",2500,1,1,0,0,0,4,3.8,3,6,127,310
4450,6058,1,5,4696,7,1172,77.21790746,28.56074218,"Chinese, Fast Food, North Indian",500,1,0,1,0,0,2,3.6,3,6,438,400
2100101,843,1,10,1959,365,1174,91.75816667,26.171,Chinese,800,1,0,0,0,0,3,3.6,3,6,327,154
18436042,754,1,29,272,411,1177,85.82669624,20.28398889,"Asian, Continental",400,1,0,0,0,0,1,3.5,3,6,89,472
9273,839,1,14,1312,635,1178,77.0563348,28.4429124,"Burger, Desserts, Fast Food",600,1,0,1,0,0,2,3.5,3,6,302,166
309134,1949,1,14,1433,635,1178,77.05503501,28.44359498,North Indian,750,1,0,0,0,0,2,3.7,3,6,276,377
18273546,1382,1,14,1319,302,1179,77.0713316,28.5096721,Fast Food,500,1,0,1,0,0,2,3.7,3,6,51,444
305687,1119,1,14,1172,302,1179,77.0715115,28.5096894,"Cafe, Tea",400,1,0,1,0,0,1,3.8,3,6,127,167
302239,1961,1,14,1664,302,1179,77.07135793,28.50954764,"Fast Food, Pizza",800,1,1,0,0,0,2,3.6,3,6,76,381
18371415,1958,1,14,966,302,1179,77.0716878,28.510247,"Desserts, Bakery",600,1,0,1,0,0,2,3.9,3,6,43,105
309642,1414,1,14,1301,302,1179,77.07169354,28.50969289,"Bakery, Desserts, Fast Food",550,1,0,0,0,0,2,3.6,3,6,60,298
18349911,1959,1,14,1125,302,1179,77.0714215,28.5096807,"Chinese, Asian, Thai",500,1,1,0,0,0,2,3.6,3,6,45,113
300652,1960,1,14,1125,302,1179,77.07144342,28.50954204,"Chinese, Thai, Asian",1300,1,1,1,0,0,3,3.5,3,6,200,261
18263236,685,1,5,3909,390,1180,77.0760342,28.6288818,"Pizza, Fast Food",700,1,0,0,0,0,2,3.6,3,6,24,124
18350231,900,1,5,4850,390,1180,77.0770547,28.6290915,Beverages,400,1,0,0,0,0,1,3.8,3,6,37,494
18277230,1065,1,5,4432,390,1180,77.0764473,28.6287601,"Mithai, North Indian, South Indian",500,1,0,0,0,0,2,3.7,3,6,59,163
2100322,1996,1,10,1941,560,1188,91.75316667,26.19166667,"Chinese, North Indian",300,1,0,0,0,0,1,3.6,3,6,142,292
312352,6114,1,5,7294,229,1190,77.2861742,28.6370758,Cafe,350,1,0,1,0,0,1,3.9,3,6,96,149
8265,650,1,5,5251,229,1190,77.2867383,28.6367012,"Fast Food, Burger",500,1,0,1,0,0,2,3.6,3,6,160,456
18285699,1687,1,5,4975,229,1190,77.2867839,28.636911,"Tibetan, Chinese",350,1,0,0,0,0,1,3.5,3,6,54,249
3200560,7146,1,17,8801,55,1191,0,0,Fast Food,300,1,0,0,0,0,1,3.9,3,6,50,431
3200269,668,1,17,8805,55,1191,0,0,"North Indian, Mughlai",800,1,0,0,0,0,3,3.9,3,6,243,448
3200497,7145,1,17,8792,55,1191,73.165012,22.311603,"North Indian, Thai, Italian, Chinese, Mexican",800,1,0,0,0,0,3,3.5,3,6,96,324
102504,2052,1,83,2010,507,1193,75.7528205,26.9137256,"Cafe, Fast Food, North Indian",1200,1,0,1,0,0,3,3.9,3,6,310,139
1060,6119,1,5,4038,247,1195,77.1611802,28.519173,"Chinese, Italian, North Indian",900,1,1,1,0,0,2,3.8,3,6,286,415
18287390,6118,1,5,3603,247,1195,77.16119282,28.51901836,"Continental, Italian, North Indian, Chinese, Lebanese",900,1,1,1,0,0,2,3.8,3,6,43,335
18218321,6121,1,5,3603,247,1195,77.1611509,28.5191138,Mughlai,900,1,1,1,0,0,2,3.5,3,6,95,479
1509,1538,1,5,2604,247,1195,77.1538189,28.5312664,"Bakery, Desserts, Fast Food",350,1,0,1,0,0,1,3.7,3,6,248,164
18423898,242,1,5,6921,247,1195,77.1553898,28.5291446,Cafe,1000,1,0,1,0,0,3,3.8,3,6,20,160
18292485,6123,1,5,5513,247,1195,77.1357431,28.5254999,"North Indian, Mughlai, Biryani",650,1,0,1,0,0,2,3.8,3,6,141,277
2778,2186,1,5,5493,247,1195,77.1482216,28.5367732,"Chinese, Seafood",1500,1,1,1,0,0,3,3.6,3,6,361,105
18089255,3145,1,5,2858,247,1195,77.1584474,28.5183003,"Chinese, Thai, Fast Food",650,1,0,1,0,0,2,3.8,3,6,122,258
